source_language,target_language,source_text,target_text
Kidawida,Swahili,Koka na w'usu na ndeghuboie,Uko na uchoyo na si vizuri
Kidawida,Swahili,Nednadafuma mbuwenyi mao ukanuneka machi ninyo,Niipotoka shambani mama alinipa maji ninywe
Kidawida,Swahili,Mlungu wadinosa na vindo vilazi ughu mwaka.,Mungu ametuzawadi na chakula kingi mwaka huu.
Kidawida,Swahili,Mkunde mbenyuu sajikoni kwawajikunda,Penda jirani yako kama unavyojipenda.
Kidawida,Swahili,Mfuo nguw'o rose rilue kifulanguw'o,Muoshe nguo zote chafu jumamosi
Kidawida,Swahili,Midegho ya kufwa.,Mitego ya kifo.
Kidawida,Swahili,E hoku nakumoni w'ori kwaw'uya mnyonge kara kara na isi.,Hata wewe pia umekuwa mnyionge kama sisi.
Kidawida,Swahili,Nanywa machi kila ituku.,Ninakunywa maji kia siku.
Kidawida,Swahili,Wuyenyi kwa bwana,Rudini kwa bwana
Kidawida,Swahili,Toa kiserere kama cha kata,Onja chumbi kama imetosha
Kidawida,Swahili,Mabonyo gha polisi w'amu ndeghiboie.,Vitendo vya baadhi ya maafisa wa polisi si vyema.
Kidawida,Swahili,Chwembe ra chovu,Pembe za ndovu
Kidawida,Swahili,"Kuselaghashe vilambo vako, kuvilindie!","Usipoteze vitu vyako, uvilinde"
Kidawida,Swahili,W'ughenyu ghwa w'anake ghukaghaluka kukaia w'ughenyu ghwa lukundo,Urafiki wa utotoni hivi karibuni uligeuka kuwa uhusiano wa kimapenzi.
Kidawida,Swahili,W'andu w'a mbari zima w'achurikie Daw'ida.,Kuna ongezeko la makabila tofauti Taita.
Kidawida,Swahili,Manga wadazoghua mbuwemyi,Mihogo humkua shambani
Kidawida,Swahili,Choo dende mbuw'enyi.,Kuja twende shambani
Kidawida,Swahili,Nuo oreshekerieghe vifwa va maelfu gha w'andu.,Alihusika na vifo cha maelfu ya watu.
Kidawida,Swahili,Ni vindo viao viboie kwa mwana mtini?,Ni vyakula gani kizuri kwa mtoto mchanga?
Kidawida,Swahili,Ng'ombe reka boronyi,Ng'ombe ziko zizini
Kidawida,Swahili,Omoni ni dereva wa lori.,Yeye ni dereva wa lori.
Kidawida,Swahili,Idimei mwazindika waw'echezwa Wundanyi.,Leo ngoma za kitamaduni za kitaita zitachezwa wundanyi.
Kidawida,Swahili,Ughu mwaka vindo veko pacha,Huu mwaka chakula ni mingi
Kidawida,Swahili,Waenda laghua kwa mlaghui.,Wameenda kupiga ramli
Kidawida,Swahili,Mariwa ghavimba,Maziwa yamechacha
Kidawida,Swahili,Kumzere uche kesho.,Kesho umwambie akuje
Kidawida,Swahili,Nguw'o radavara machi,Nguo hutoa maji
Kidawida,Swahili,Waghora chaw'ucha kwa vose.,Amesema asante kwa yote
Kidawida,Swahili,Chaw'ucha kwa kunineka magome.,Asante kwa kunipatia pesa
Kidawida,Swahili,"W'akanya kila andu, ni ""kirengere na njugha.""","Huwa wako pamoja kila mahali, ""chanda na pete"""
Kidawida,Swahili,Weke pusi ni nyamandu riko na rielie na ra w'umboa.,Paka ni wanyama wasafi na watulivu.
Kidawida,Swahili,Ee Mlungu nichakukasa matuku ghapo ghose.,Nitamtukuza bwana siku zote za maisha yangu
Kidawida,Swahili,Naenja igare japo jendeboiswa.,Napeleka gari langu kutengenezwa.
Kidawida,Swahili,Maduma ghawalwa,Nduma zimepandwa
Kidawida,Swahili,Cheza kushinde.,Cheza ushinde
Kidawida,Swahili,W'uda ghwadaw'unja w'andu nanyuma,Vita hurudisha watu nyuma
Kidawida,Swahili,Poilwa kila ituku ja maisha.,Furahia kila siku ya maisha.
Kidawida,Swahili,wakaiya upande,Ameketi upande
Kidawida,Swahili,Mbari yaw'o eelegha maghaluso.,Kabila lake lilipinga mabadiliko.
Kidawida,Swahili,Ndedikunde sena kuranganywa na agha malagho gha mbuw'a.,Hatutaki tena kuhusika katika suala la ardhi.
Kidawida,Swahili,Ini naichi putu nadaka na tee,Mimi najua kabisa hua niko muongo
Kidawida,Swahili,Waghenja mifugho rape machinyi kila luma lwa penyu.,Mchunga ng'ombe huwapeleka ng'ombe kisimani kila jioni.
Kidawida,Swahili,W'aaghi w'awi.,Wajenzi wawili.
Kidawida,Swahili,Aghia manongo,Futa kamasi.
Kidawida,Swahili,Odamwa ni mae,Ameadhibiwa na mamake
Kidawida,Swahili,Nanekwa w'ughanga ghwa mori mlazi,Nimepatiwa dawa za mwezi mzima.
Kidawida,Swahili,Ndembe rikakabwa na mdi m'baa ranoneka.,Tembe zikipigwa na mti mkubwa huharibika.
Kidawida,Swahili,Waghosere hata oghomeka sena waavua.,Amezeeka sasa mgongo umepindika hata anatambaa.
Kidawida,Swahili,Kichuku cha mzedu chacha,Ukoo wetu umewasili
Kidawida,Swahili,Sena vindo va mzi ghwape na w'ana w'ape bana.,Na chakula kwa familia yake ya watoto wanane.
Kidawida,Swahili,Mikonu yape eka milacha nandighi.,Mikono yake ni mirefu sana.
Kidawida,Swahili,mwana oka wa chilu,Mtoto ako mweusi
Kidawida,Swahili,"Kula umu nyumbenyi na viw'achenyi, w'ikidikwa ni mbori.",Kila mmoja nyumbani na viwanjani wakitokwa na machozi.
Kidawida,Swahili,Nasow'a jekuzera ini.,Nimekosa la kukuambia
Kidawida,Swahili,Kila mundu wapoilwa kuskira w'ana w'aida.,Kilamtu ameskia Raha kuskia watoto wamepita
Kidawida,Swahili,Makaji mrongo w'unyanya,Viazi themanini
Kidawida,Swahili,Mlungu udifunya kufuma kwa w'aamaiza w'edu.,Mungu atatuokoa kutoka kwa watesi wetu
Kidawida,Swahili,Manga odeka okwaeni.,Muhogo wa kupika uko
Kidawida,Swahili,Mwanidu wa womi wawecha idime/linu,Kaka anakuja leo
Kidawida,Swahili,Nawika magome ghapo nicha,Nimwziweka pesa zangu vizuri
Kidawida,Swahili,Lakini aw'a w'andu w'eenda w'ikalemwa ata kireti.,Lakini Hawa watu walienda wakashindwa na mjini
Kidawida,Swahili,kusekejali,Usijali
Kidawida,Swahili,Nakaia na luw'aw'o sa lwa mka ukumbagha lufu kwa w'undu ghonyu.,Nina uchungu kama wa mwanamke anayezaa kwa ajili yenu.
Kidawida,Swahili,Vua yadima kukaia na matanda matini.,Mvua inaweza kuwa na matone madogo.
Kidawida,Swahili,Chia imweri ebonya mndu ughaluo mwendo ni kumkushua.,Njia moja ya kufanya mtu augeuze mwenendo ni kumkashifu.
Kidawida,Swahili,W'uchaguzi ghwadima kucheleshwa kwa w'undu ghwa saka.,Uchaguzi unaweza kuahirishwa kwa sababu ya janga.
Kidawida,Swahili,Waw'ew'a na mbolea pacha.,Anapanda na mbolea nyingi
Kidawida,Swahili,Nawikilwa mafungu,Nimewekewa hela
Kidawida,Swahili,Kwaichi kilongozi uwao Daw'ida?,Unajua kiongozi yupi Taita?
Kidawida,Swahili,Osaghulwa sena uwuye ofisinyi kwa indo jimu.,Alichaguliwa tena kwa muhula mwingine wa uongozi.
Kidawida,Swahili,Nawazoya mashomo kesho,Naanza masomo kesho.
Kidawida,Swahili,Kawuria kubonyeka wada,Umekuja fanyika nini
Kidawida,Swahili,vindo vawurwa,chakula kimeiva
Kidawida,Swahili,Wadakunda usikiro uo ueka,Hua anataka asikizwe yeye
Kidawida,Swahili,Dadawika posho mghambenyi,Tunahifadhi chakula kwa gala
Kidawida,Swahili,msusi wadalukwa,Msusi amesukwa
Kidawida,Swahili,Naw'ika maghu machinyi niseke dungumia,Nimeeka niguu kwa maji ndo nisisinzie
Kidawida,Swahili,Lukundo lwadabonya murumwengu kukaiya wucha.,Upendo hufanya ulimwengu kuwa bora.
Kidawida,Swahili,Kula mndu uandike irina jape.,Lkila mtu aandike jina lake.
Kidawida,Swahili,Muisanga uhuu okunde maendeleo ghenda kimbiri gha kiteknologia.,Mzalendo huyu anapenda maendeleo ya teknolojia.
Kidawida,Swahili,Sikunde kudeka mswara,Sitaki kupika ugali
Kidawida,Swahili,Nekunda kuja msara na mnavu.,nan
Kidawida,Swahili,Mghongo ghwake ghokuchika,Amepinda mgongo
Kidawida,Swahili,Nadima kukubwagha,Naweza kukumaliza/kukuuwa
Kidawida,Swahili,Wana wadasunga wandu mdedo,watoto hufuatizia watu matamshi
Kidawida,Swahili,Eri kula mndu urumiriagha apate irangi ja kala na kala.,Ili kila mtu aaminiye awe na uzima wa milele.
Kidawida,Swahili,Na kwaweaminia kuwuya kwa Jesu?,Na pengine siku za usoni unaona kutakuwa vipi?
Kidawida,Swahili,Wawayo wako wasindekulola saa mfungade.,Nyanyako amekuwa anakutafuta saa Saba.
Kidawida,Swahili,Fungenyi meso dilombe,Fungeni macho tuombe
Kidawida,Swahili,Mwana waw'aavua,mtoto anatamba
Kidawida,Swahili,Mbuw'a nyingi radaw'alwa,Mashamba mengi yamepandwa
Kidawida,Swahili,Deko diw'eni kwa diw'eni,Tuko sisi kwa sisi
Kidawida,Swahili,Ndeo waw'angwa ani?,Babako anaitwa nani?
Kidawida,Swahili,Ini  naw'elemwa nibonya w'ada,Mimi  nashindwa nifanye nini
Kidawida,Swahili,Uchacha kutanya,Atakuja kutenganisha
Kidawida,Swahili,Ni umweri ucheghe ,Ni mmoja alikuja
Kidawida,Swahili,W'ana w'ake w'eka na tee,Watoto wake wako ni waongo
Kidawida,Swahili,Kukavika na sere kudikabie mwatulituli.,Ukifika salama utupigie simu
Kidawida,Swahili,dikwanaa ngelo zima,Tutakutana baadaye
Kidawida,Swahili,Nachi orelumwa ni choka!,Eti aliumwa na nyoka!
Kidawida,Swahili,Imbiri w'andu ndew'emuichighi Mlungu,Zamani watu walikuwa hawamjui Mungu
Kidawida,Swahili,Kusebwaghe mndungi.,Usiue mtu
Kidawida,Swahili,Wekunda kukira magome gha mavuda.,Wanataka kuokoa pesa za mafuta.
Kidawida,Swahili,Wuzuri ghwadima kureda sere angu marashano.,Utajiri unaweza kuleta amani au ugomvi.
Kidawida,Swahili,Isanga iji jeko na mila riboie.,Nchi hii ina utamaduni mzuri.
Kidawida,Swahili,Aba waenda mbuwenyi,Baba ameenda shambani
Kidawida,Swahili,Mao w'aw'esikira kisaya,Mama anasikia vibaya
Kidawida,Swahili,Napoilwa kusikira memu ipoiye kufuma kwa waghenyi wapo.,Nimefurahi kusikia habari njema kutoka kwa rafiki yangu.
Kidawida,Swahili,Kwaki kuko na nganyi huw'u w'ele?,Mbona una ubishani hivi?
Kidawida,Swahili,Wana watini weka wililagha,Watoto wadogo wanalia
Kidawida,Swahili,Wadakaiya uekeri,Anaishi pekeyake
Kidawida,Swahili,Gari jalemelwa mazozonyi.,Gari ilikwama matopeni
Kidawida,Swahili,Shoa magome kuende kuneke mayo.,Chukua pesa uende upelekee mama yako.
Kidawida,Swahili,Mlungu wad'neka mvono shuu.,Mungu ametupa neema zake nyingi.
Kidawida,Swahili,Dikakalomba ekundika didunge ngokoro na difunge meso.,Tunapoomba inatufaa kupiga magoti na kufunga macho.
Kidawida,Swahili,Nawechana mngulu.,Naponda maharagwe.
Kidawida,Swahili,Ughu moda ghoko na machi malazi.,Mto huu una maji mengi.
Kidawida,Swahili,Waghora w'ei olala kwa mghenyi wake,Anasema alilala kwa rafiki yake
Kidawida,Swahili,Siweelelwa ni wada kulagharishe magome ghose.,Sielewi jinsi gani ulizipoteza pesa zote.
Kidawida,Swahili,Kukaw'ona ndeyo uko duhu kwafwa meso.,Ukimuona baba yako akiwa uchi basi utakuwa kipofu
Kidawida,Swahili,Oendanya naw'o ikanisenyi.,Alienda nao kanisani.
Kidawida,Swahili,Msekekora misidu,Msichome misitu
Kidawida,Swahili,waghalusa meza,Amegeuza meza
Kidawida,Swahili,Nineke vindo nijhe,Nipe chakula nile
Kidawida,Swahili,Ghikiw'urie kumoni mabonyo ghako.,Yakurudie mwenyewe matendo yako
Kidawida,Swahili,Ndeuna kibali,Yeye hana kibali
Kidawida,Swahili,Vindo vawurwa,Chakula kimeiva
Kidawida,Swahili,Kujifundisha  kufuma kwa waghosi ni chia yeheshimu mizango yedu.,Kujifunza kutoka kwa wazee ni njia ya kuheshimu tamaduni zetu.
Kidawida,Swahili,Siw'unjire mfagio ghwa w'andu ghuja nilombieghe.,Sijarudisha ufagio yenye nilikua nimeomba
Kidawida,Swahili,Vilambo uviredie si vapo vingi.,Vitu alivyovileta siyo vyangu.
Kidawida,Swahili,Aba udadamba njumwa ichagha,Baba atasafiri wiki ijayo
Kidawida,Swahili,Mdawida ughokie,Mtaita mrembo
Kidawida,Swahili,M'mbi ghwawikwa,Maiti amezikwa
Kidawida,Swahili,Kabenyi chui,Pigeni makofi
Kidawida,Swahili,Mwana oredwa ukasighwa mnyangonyi.,Mtoto aliletwa akaachwa mlangoni
Kidawida,Swahili,Ituku japo jevalwa javika.,Siku yangu ya kuzaliwa imefika.
Kidawida,Swahili,Mwaka ghumweri ghoko na meri ilinga?,Mwaka mmoja una miezi mingapi?
Kidawida,Swahili,Kwaw'enineka w'asi,Unanipa shida
Kidawida,Swahili,Kwaki kifu chapo chrumagha ngelo nakaia na njala?,Kwa nini tumbo langu hunguruma wakati nina njaa?
Kidawida,Swahili,Nendamsigha wodenilola,Nilipomuwacha alinitafuta
Kidawida,Swahili,Igare jabuduka.,Gari limeanguka
Kidawida,Swahili,Kwafane kukaie na mtorori.,Unafaa uwe na gari.
Kidawida,Swahili,Watumia mashini kuw'a mimea.,Anatumia mashine kupanda mimea.
Kidawida,Swahili,Ow'angwa kwa icheniyo ofisi indo jimu sena.,Aliteuliwa kwa ofisi hiyo hiyo kwa mara nyingine tena.
Kidawida,Swahili,w'ashomi na w'alimu w'adima kubonya ichi kibarua,Wasomi na walimu wanaweza kufanya hii kazi
Kidawida,Swahili,Waghenda wandaghalua nguw'o urwaeghe,Ameenda kubadilisha nguo
Kidawida,Swahili,Nechi daghorie kila mundu uche na sahani yake, Tuliesema kila mtu aje na sahani yake
Kidawida,Swahili,Mkwapo waichi kuenjesha igare.,Bibi yake anajua kuendesha gari.
Kidawida,Swahili,Mizi rimu nderingilwagha nadime.,Nyumba zingine haziruhusiwi kuingiwa mchana
Kidawida,Swahili,W'asindaw'ingwa ni choki.,Wameshindwa wakifukuzwa na nyuki
Kidawida,Swahili,Kusekotie kwaki,Usiulize kwa nini
Kidawida,Swahili,Sawau raida,Tumbili wamepita
Kidawida,Swahili,Nyihi sikuzerie kuche kwapo,Mimi sikukuambia ukuje kwangu
Kidawida,Swahili,Ndedaw'eroghuana na omoni.,Hatusalimiani na yeye
Kidawida,Swahili,kusemenye wandu,Usidharau watu
Kidawida,Swahili,Namanya kwasilwa.,Ninajua umechoka. 
Kidawida,Swahili,W'uda ghwasia,Vita vimeisha
Kidawida,Swahili,Mbuwa ihi yenoa,Shamba hili lina rotuba
Kidawida,Swahili,ukasowa vindo udasinda njala,Akikosa chakuloa atashinda njaa
Kidawida,Swahili,Waghenyi wa loli ni waamifu na waloli.,Marafiki wa kweli ni waaminifu na wakweli.
Kidawida,Swahili,Mindi yako yekurusika shuu.,Miguu zako zimeparara kweli
Kidawida,Swahili,Familia yapo yadapoilwa kuja andwamweri kila jioni,Familia yangu inapenda kula pamoja kila jioni.
Kidawida,Swahili,Nikamkabia ngolo yadaela cheni,Nikimpigia roho yangu husafika sana
Kidawida,Swahili,Wulindiri ni ilagho ja henga shuu,Usalama ni jambo la kipaumbele.
Kidawida,Swahili,Nilekenyi nieka,Niwacheni peke yangu
Kidawida,Swahili,Nyumba ra kala ni ra nyasi,Nymba za kitambo ni za nyasi
Kidawida,Swahili,Wekotelwa marina ghawo,Waliulizwa majina yao
Kidawida,Swahili,ituku ja kadadu,Siku ya tatui
Kidawida,Swahili,Nguvu ya lukundo yadima kushinda kila kilambo,Nguvu ya upendo inaweza kushinda kila kitu.
Kidawida,Swahili,Ni karakara kutesia w'aisanga w'isene w'udimi/w'uwezo,Ni sawa kiwasaidia wananchi wasio na uwezo
Kidawida,Swahili,Mkape ofwa ukikufungua mwana wa w'omi.,Mke wake alifariki akizaa mtoto wa kiume.
Kidawida,Swahili,Naw'ashoma na niandike,Nasoma na niandike
Kidawida,Swahili,Mbeo idashekeria makongo,Baridi inasababisha maradhi
Kidawida,Swahili,Nalala andonyi,Nimelala chini
Kidawida,Swahili,Marasimio gha Bwana ghikaie na inyo.,Baraka za bwana ziwe nanyi
Kidawida,Swahili,Maka ghasia,Makaa yameisha
Kidawida,Swahili,Nani warimisha mwalumu wa chumbenyi,Nani amezima koroboi ya chumbani
Kidawida,Swahili,Odaika kila kilambo,Alitapika kila kitu
Kidawida,Swahili,Shimba yadima kukaia na lwaka loobosha.,Simba wanaweza kuwa na sauti ya kuogofya.
Kidawida,Swahili,Kubonya kazi kwa bidii kwadareda mavalo.,Kufanya kazi kwa bidii kunalipa.
Kidawida,Swahili,Uhu wasikira uzere m'mbao,Yule amesikia amwambie mwenzake
Kidawida,Swahili,Kifurute chakuka mawawa,Kipepeo kimekatika mabawa
Kidawida,Swahili,Iyo vua mbaa esigha w'andu w'isene andu kokaia.,Mvua hiyo kubwa iliacha baadhi ya familia bila makao.
Kidawida,Swahili,Enda na mkwako kesho,Nenda kesho na mkeo
Kidawida,Swahili,Kimangu ni oho kwabonyaa w'ada,Kama ni wewe ungefanya nini?
Kidawida,Swahili,Kwacha kukiw'angwa ni ndee.,Unakuja ukiitwa na babake
Kidawida,Swahili,Kujifunyira kwa wamu kwadareda kuboilwa.,Kujitolea kwa wengine kunaleta furaha.
Kidawida,Swahili,W'eagha nicha kweli.,Wamejenga vizuri kweli
Kidawida,Swahili,Ni w'ukongo ghwa Korona ghushekerie agho ghose?,"Je, ni ugonjwa wa Korona uliosababisha hayo yote?"
Kidawida,Swahili,Shekeria yelwa ni ki/ iyao?,Sababu ya kupigana ni nini?
Kidawida,Swahili,Nyumba eka na kai ighokie shuu.,Nyumba ina dari nzuri.
Kidawida,Swahili,Kana niko didokana,Alhamisi ndio tutakutana
Kidawida,Swahili,Kunughia ijo ilagho mashiniko ghengia aho andu kuw'anwagha Poromoko.,"Kufuatia tukio hilo, taharuki imetanda Poromoko"
Kidawida,Swahili,Wadakunda malagho mabaha mabaha.,Wanataka mambo makubwa makubwa
Kidawida,Swahili,W'ujumbe ghochelewa.,Mawasiliano yalichelewa.
Kidawida,Swahili,Izi radanugha pagha/bagha,Nzi hufuata damu
Kidawida,Swahili,Ow'ona ubwaghe ng'ombe ighosere.,Aliamua kuua ng'ombe mzee.
Kidawida,Swahili,Sikulu ra kala redeka ni ra w'aja w'iko na magome.,Shule za zamani zilikuwa ni za wale waliokuwa na pesa
Kidawida,Swahili,Kolow'ua angu kolow'olwa wele!,Ulioa ama uliolewa jamani!
Kidawida,Swahili,Wughanga ghwa maghegho.,Dawa la meno
Kidawida,Swahili,Mao wadilelie nicha,Mamangu alitulea vizuri
Kidawida,Swahili,Angu kusew'edeka kufume irikonyi,Kama hupiki utoke jikoni
Kidawida,Swahili,Olola mbogha ra isakenyi.,Alitafuta mboga za vichakani
Kidawida,Swahili,Nambe ndemosomie,Kumbe hamkusoma
Kidawida,Swahili,Worashua igunia.,Alipasua gunia
Kidawida,Swahili,Kurasimilo shuu mwana wapo kwa kuniguya vadu.,Ubarikiwe sana mwanangu kwa kuninunulia viatu
Kidawida,Swahili,Kusenyo machi gha vua,Usinywe maji ya mvua
Kidawida,Swahili,Iruwa janeng'ena,Jua limetokomea
Kidawida,Swahili,Mariwa ghadika,Maziwa yamemwagika
Kidawida,Swahili,Kwa loli sidimaa kumwima ugho w'ulalo.,Kwa kweli siwezi kumnyima fursa hiyo.
Kidawida,Swahili,Kevika kunikabie mwatulituli,Ukifika nipigie simu
Kidawida,Swahili,Waghua mtorori.,Amenunua gari.
Kidawida,Swahili,Iriko jaw'eaka nicha,jiko linawaka vizuri
Kidawida,Swahili,Naghalusire uhu mwana vindo ela waw'evilegha.,Nlibadilishia huyu mtoto chakula lakini anakikataa
Kidawida,Swahili,Fada mwatulituli,Bofya simu
Kidawida,Swahili,Kukaia na ihi mipango mizima,Kuwa na mipango hii mbadala
Kidawida,Swahili,Meggy odeka uw'uye ikwau.,Meggy alikuwa arudi jana.
Kidawida,Swahili,W'azerwa ni kijiji ndew'iw'erika mundu wake.,Waliambiwa na Kijiji hawaziki mtu wake
Kidawida,Swahili,Neka kwake ata siendie kwapo,Niko kwake hata sijaenda kwangu
Kidawida,Swahili,Oka na tee na kii.,Ana uwongo kama nini
Kidawida,Swahili,vua yanya ndazi idime,mvua imenyesha nyingi leo
Kidawida,Swahili,Wachulwa ni w'ow'a mpaka ukasughusika.,Amejawa na uoga mpaka akatetemeka.
Kidawida,Swahili,Mwengera mbaha,Mwanga mkubwa
Kidawida,Swahili,Ilagho jha Mlungu ni sa lufu.,Neno la Mungu ni kama panga
Kidawida,Swahili,Kwawona mmbenyu seji wabulwa,Umeona vile mwenzako amepigwa?
Kidawida,Swahili,Orekoghe na mzi ghwape,Alikuwa na familia.
Kidawida,Swahili,W'aja w'aw'iaiw'a w'idwailo hatua ibirie ni serilkali.,Wahusika wa wizi wachukuliwe hatua kali kisheria.
Kidawida,Swahili,Uja mka orekoghe na lwafuo nandighi.,Huyo mwanamke alikua mlafi sana.
Kidawida,Swahili,Nedeenda marikonyi da niko naw'uya,Nilienda mazishini ndio narudi
Kidawida,Swahili,"W'ele, lwembe ni karakara na iridia na msumari?","Je, pembe ni sawa na nywele na misumari?"
Kidawida,Swahili,Nakunua,Nimenyoa
Kidawida,Swahili,Lekenyi kubonya huwo,acheni kufanya hivo
Kidawida,Swahili,Kaung'a yadabwagha.,Dhambi inaua
Kidawida,Swahili,"Esigha w'andu zaidi ya 30, w'amu ni w'alindiri na w'azima ni w'aisanga w'oruw'u.","Yameacha watu zaidi ya 30, wakiwemo walinda usalama na raia."
Kidawida,Swahili,Nawe'serie sana iji ituku jibuse,Nilingoja sana siku hii ifike
Kidawida,Swahili,Ghenda mboeri kusew'usire mwana,Nenda polepole usiamshe mtoto
Kidawida,Swahili,Odeghenda kwa w'arighitiki ukafunywa.,Alienda kwa mganga akatolewa
Kidawida,Swahili,W'aghenyi w'ake w'amanya naghora tee,Marafiki zake wamejua nimesema uongo
Kidawida,Swahili,Isakenyi,Kichakani
Kidawida,Swahili,Nadanywa chai cha kilumbwa,Mimi hunywa chai bila sukari
Kidawida,Swahili,Bahari eko na mandhari ghighokie.,Bahari ina mandhari ya kuvutia.
Kidawida,Swahili,Tesia wakiwa eri kughaluse maisha ghawo nagha vichuku vawo.,Saidia maskini ili ubadilishe maisha yao na familia zao.
Kidawida,Swahili,Mwanidu uo unilelie kufuma niko mtini,Nililelewa na ndugu yangu tangu nikiwa mdogo
Kidawida,Swahili,Kwalaghasha ki kwawechilola?,Umepoteza nini unakitafuta?
Kidawida,Swahili,Kuelesha kigharo ni ijukumu jedu.,Kusafisha nyumba ni jukumu letu.
Kidawida,Swahili,Niwiroghua,Nitawasalimia
Kidawida,Swahili,Elimu idazoghora akili na upeo ghwa mndu.,Elimu inakuza akili na upeo wa mtu.
Kidawida,Swahili,Cheresha kukilomba,Kesha ukiomba
Kidawida,Swahili,Ng'ombe yadumbua kamba ,Ng'ombe amekata kamba
Kidawida,Swahili,"W'elee, kwadima kukaia na w'ow'a ngera kwabonyere ilagho jizamie?","Je, unaweza kuwa na wasiwasi kwamba ulifanya kitu kibaya?"
Kidawida,Swahili,W'aw'adeka maduma.,Anapika nduma
Kidawida,Swahili,w'adaw'ida w'adapoilwa ni chai,watatia wanapenda chai
Kidawida,Swahili,Namroghua mmbose  moko mana?,Nimewasalimia watu wa kwetu muko wapi?
Kidawida,Swahili,Agha machi ni gha chumbi,Haya maji ni ya chumvi
Kidawida,Swahili,"Chienyi, vua ikaw'oka kunya.","Njiani, ilianza kunyesha."
Kidawida,Swahili,Nikaw'uka luma lwa kesho naoghosha w'ushu ghwapo.,Ninapoamka asubuhi ninanawa uso wangu.
Kidawida,Swahili,Nyonyi raw'abora.,Ndege wanaimba
Kidawida,Swahili,Muche munitesie.,Mkuje mnisaidie.
Kidawida,Swahili,Ela ukawuka ukimbie,Akiamka akimbie
Kidawida,Swahili,Ihii nyumba eko na lukumbi lubaha gho sarigha.,Nyumba hii ina ukumbi mkubwa wa michezo.
Kidawida,Swahili,Kila mndu wadima kubonya maghaluso.,Kila mtu ana uwezo wa kufanya mabadiliko.
Kidawida,Swahili,Mrongo ikenda,Tisini
Kidawida,Swahili,Dewa midi ighuo,Tulipanda miti jana
Kidawida,Swahili,Kusefushe w'ambenyu w'aya,Usiaibishe wengine
Kidawida,Swahili,Kaw'egala mzinyi angu niw'ada?,Unaenda nyumbani ama vipi?
Kidawida,Swahili,Mao waweghenda kinyangenyi,Mama anaelekea sokoni
Kidawida,Swahili,Odamwa ni mae,Ameadhibiwa na mamake
Kidawida,Swahili,Odeniw'adia ukiida,Alikanyaga akipita
Kidawida,Swahili,Odungwa sindano ni doktari,Alidungwa sindano na daktari
Kidawida,Swahili,Matuku ghasia shwaw'ori,Siku zimeisha haraka
Kidawida,Swahili,Leka niw'anga huw'o.,Wacha kuniita hivyo
Kidawida,Swahili,Matuku ghose jifundishe kufuma kwa makosa ghako,Siku zote jifunze kutoka kwa makosa yako.
Kidawida,Swahili,Kwapoilwa ni aina kii ra chumbo,unapenda aina gani za nyimbo
Kidawida,Swahili,Odenizera ucha itamwaa walemwa.,Aliniambia atakuja sasa ameshindwa
Kidawida,Swahili,Nichaamumanyisha iro maza.,Nitawafundisheni kuhusu mambo hayo.
Kidawida,Swahili,Mkulindie inyo w'eni eri msechetimwa w'ori.,Mjilinde wenyewe ili msijaribiwe pia.
Kidawida,Swahili,Mwana w'ako w'oghada,Mwanao ni mvivu
Kidawida,Swahili,Mrighiti wafunya maghesho ghiboie.,Daktari alitoa ushauri mzuri.
Kidawida,Swahili,Waghora wuloli.,Amesema ukweli.
Kidawida,Swahili,Ukafunya irangi jake kwa wundu ghodu.,Aliutoa uhai wake kwa ajili yetu.
Kidawida,Swahili,w'edepambana na maisha,Walipambana na Maisha
Kidawida,Swahili,Kala dedopoisa kai,Zamani tulikuwa tunatengeneza gala
Kidawida,Swahili,Idana nakunda kuoghosha wuchafu whose.,Sai nataka kufua uchafu wote.
Kidawida,Swahili,Ni hatia kushamisha wana wa waka.,Ni hatia kukeketa watoto wa kike
Kidawida,Swahili,Chaghu chipoiye chakunde wustadi.,Kazi nzuri inahitaji ustadi.
Kidawida,Swahili,Mbenge rake rachikanya.,Milango yake imevunjika.
Kidawida,Swahili,Kuw'usa iro hatua ni kuenda kinyume cha sharia na ishima ja w'aisanga.,Hatua hizo zinakiuka sheria na heshima ya wananchi
Kidawida,Swahili,W'eagha mzi ghwaw'o mghondinyi.,Wamejenga nyumba yao mlimani.
