source_language,target_language,source_text,target_text
Kalenjin,Swahili,kimach netononchini chemung'rainikab miraek bunge nebo kauntikab Lamu kong'alale tuguk cheibu kelchin ama butee,"Naye mwenyekiti wa wafanyabiashara wa Miraa, , alilitaka bunge la kaunti ya Lamu kujadili hoja zinazoleta manufaa kwa wananchi na hata kuwajenga badala ya kuwabomoa.  "
Kalenjin,Swahili,nebo angwan ko oleuu koret ,"Jambo la tano, ni hali ya anga."
Kalenjin,Swahili,Komaktoi kende tukuk che nyalunot eng siptalishek choto asikenyaa korotwek che ter eng kokwet,Zahanati hizo pia ziwekwe vifaa vifaavyo ili viweze kutibu ndwele ainati katika jamii.
Kalenjin,Swahili,kinyoru sigiik kasarta ne tuisot ak lagokwach,Wazazi wamepata wakati wa kutangamana na watoto wao.
Kalenjin,Swahili,Chematondorwet ko kerichot ab plelkutiet,nan
Kalenjin,Swahili,Kakong'emat simennyu ne po eut,Simu yangu ya mkononi imeharibika.
Kalenjin,Swahili,"Tos,gararan missing Ii lakwet anan chii neo?","Je, ni furaha zaidi kuwa mtoto au mtu mzima?"
Kalenjin,Swahili,Amache ipaun lakwet ap tupchennyu,Nataka kwenda kumwosha mtoto wa ndugu yangu
Kalenjin,Swahili,Amache atunis  Raa ,Nataka kuoa leo 
Kalenjin,Swahili,kimwochi atindionde ko mugul,Alimwambia hadithi yote.
Kalenjin,Swahili,Ane ak inye kochetos kalabta sobenyo,Mimi na wewe ndio ambao tunainua maisha yetu
Kalenjin,Swahili,Lo Konnyu ak yutok,Nyumba yangu iko mbali sana na hapa
Kalenjin,Swahili,Kitebe Kata chekirwokchin,Kata aliwauliza washtakiwa.
Kalenjin,Swahili,Kipendi  tuyet ab lakwet ne kituni,Tunaenda sherehe kwa mtoto anaoelwa
Kalenjin,Swahili,lewen wolutie ne keyan inyete,Chagua jibu ambalo umelikubali mwenyewe
Kalenjin,Swahili,Kaunygei pusinyu eng ngweny nebo chesikirit,Paka wangu amejificha chini ya jiko
Kalenjin,Swahili,Mayani iman kole iyoni Chepkoech kou notok,Siwezi kuamini Chepkoech kweli anaamini hivyo
Kalenjin,Swahili,che chang ko kisiryo,Wengi hilo walifaulu.
Kalenjin,Swahili,kiuny biik chechang' lagokwak eng' boriet,Watu wengi waliwaficha watoto wao wakati wa vita
Kalenjin,Swahili,Kiyay kasit grupit sokokararanit kiwanjet ab kanisa,Wanachama walifanya kazi pamoja kudumisha bustani ya kanisa.
Kalenjin,Swahili,kandoindet ab yotok ko koiyan kabuatutiet notok,Mkuu wa sehemu alikubali pendekezo hilo
Kalenjin,Swahili,Oratunwek che chang  komamiten en itondo nekararan,Barabara nyingi ziko katika hali mbaya.
Kalenjin,Swahili,Tos kiutyeno is?,"Umenisahau, sivyo?"
Kalenjin,Swahili,Kiratchon inendet chorwandinnyi nepo rikchindo..,Nimefungwa kwake na urafiki wake wa karibu
Kalenjin,Swahili,Kigakonget kanetindet amu kinetishe betut tugul,Mwalimu alikua amechoka kwa sababu aligunza siku nzima
Kalenjin,Swahili,karon ko kileweni kandoik che lelach eng' oldo nyo.,Kesho tunapiga kura kwa viongozi wapya wa mji wetu.
Kalenjin,Swahili,kikwat chepto,msichana alinyamba
Kalenjin,Swahili,Kibun lapkeiyet netai eng tirishen nyu.,Mwangaza wa kwanza wa asubuhi ulipita dirishani mwangu
Kalenjin,Swahili,tinyei karotitei ne kararn eng' sobet,Ana mtazamo mzuri kuelekea maisha
Kalenjin,Swahili,Chame lagok chuk pendo,Watoto wangu wanapenda nyama
Kalenjin,Swahili,amat imwai iman eng betutab lembech,Kamwe usiseme ukweli wakati uwongo utafanya
Kalenjin,Swahili,Miten ngalek che lele kosirto kandoitenab emet  raa,Kuna funununu kuwa  rais alikufa leo
Kalenjin,Swahili,tinye metit kitegen,ako na kichwa kidogo
Kalenjin,Swahili,I chamiet ne nyun nebo koingeny, Wewe ni pendo langu la kudumu.
Kalenjin,Swahili,mamuchi anan kainenyu anegei,Siwezi hata kukumbuka jina langu mwenyewe
Kalenjin,Swahili,Keam ngwek chepo sokek koipu chametapkei nemie,Kula mboga za majani huleta afya bora.
Kalenjin,Swahili,isuchini lakok kurumbonik chemaker chii,watoto wengi hutumbukia ndani ya vitimbwi wazi
Kalenjin,Swahili,Kimiten karun  tumin   kiboiboi nea ,Tuko na furaha sherehe  kesho  
Kalenjin,Swahili,nyone walet en emet nyo,mabadiliko yaja hum nchini
Kalenjin,Swahili,kikose kobunu inendet amut,Tutasikia kutoka kwake jioni.
Kalenjin,Swahili,Mayem urerene lagok,Watoto hawajatosheka na mchezo
Kalenjin,Swahili,kibek amitwogik ,chakula kimeisha
Kalenjin,Swahili,kong'et ak kamuge kitegen,Aliamka na nguvu kidogo.
Kalenjin,Swahili,Pactorisiek kokonu kasisiek eng bike.,Viwanda hutoa fursa za ajira kwa watu.
Kalenjin,Swahili,Bukutit ne tilil kokiboisie eng kaniset keamndo,Bibilia ni kitabu kitumikacho kanisani 
Kalenjin,Swahili,anii tinye sukulini kipsomaninin chechang wechei, Alaa! Shule hili lina wanafunzi wengi sana.
Kalenjin,Swahili,kampunishiek ab basishek chemanyor kasit, makampuni wa mabasi ya kusafiria yalipoteza kazi.
Kalenjin,Swahili,Kowo mbar chepyosenyu,Mke wangu alikwenda shamba.
Kalenjin,Swahili,Amache angalalun agoba walutikab tymetik,Nahitaji kuzungumza nawe kuhusu alama zako
Kalenjin,Swahili,ara ngo ne chemoget?,Sasa nani ndiye bosi?
Kalenjin,Swahili,Yoo sandukut ni kosir nin,Sanduku hilo ni kubwa kuliko hili
Kalenjin,Swahili,kiichut eut.,Akamvuta kwa mkono.
Kalenjin,Swahili,kiker koui kampunii no koyan ngalek kap chichoo ,Kampuni hiyo iliona ni ngumu kuamini hadithi ya mtu huyo.
Kalenjin,Swahili,Bik cheechen kotebitos akonde serutik chesomei robinikab toretet,Watu wazima wenyewe wakaketi pale ama kutia mabango yaliyowasihi wapita njia kufanya harambee ili mtoto atibiwe; atibiwe moyo ama figo!
Kalenjin,Swahili,Kiai kipsomaniat ap sukulit noto betushek choto,Nilikuwa mwanafunzi wa shule hiyo wakati huo
Kalenjin,Swahili,Ketiem chopisiet nelel koipu boiboiyet,Kujaribu mapishi mapya huleta furaha jikoni.
Kalenjin,Swahili,kimwa kimutai akorirei,kimutai alisema akilia.
Kalenjin,Swahili,Kitinye kayanet kole kiyoe negararan kenyit nenyone,Tuna nia ya kufanya vizuri zaidi mwaka ujao
Kalenjin,Swahili,chemuti bik kongete yu akoi olin,ya kubeba abiria kutoka hapa hadi kule
Kalenjin,Swahili,KWonyik che lekit sosom eng pokol kokiketun,Asilimia thelathini ya wanawake walioolewa
Kalenjin,Swahili,Nyalu keporu konyit eng' sigik chok,Tunapaswa kuonyesha heshima kwa wazazi wetu
Kalenjin,Swahili,Kiit eng sait ne kararan angot ko kiroboni ne o,Alifika kwa wakati licha ya mvua
Kalenjin,Swahili,Kisakan nyanjesiek che yaachen romikab nchirenik asikoweku nchirenik.,Wakulima wengine wa samaki wameunda mabwawa ya bandia ili kurudisha samaki.
Kalenjin,Swahili,cheng makornatet asibor eng ng'wenduni,tafuta utajiri ndio ufanikiwe maishani
Kalenjin,Swahili,komeng'isot eng' uingeresa ne tya?,Waliishi Uingereza kwa muda gani?
Kalenjin,Swahili,Inendet ko ne barakei ak katiaknatet,Yeye ni mpiganaji wa uhuru.
Kalenjin,Swahili,Boisietab musongnatet eng mungaret koibu walet,Uwekezaji wa teknolojia huleta mabadiliko
Kalenjin,Swahili,Koine sigany aruu agaengee,Mbona umeniacha nilale kwa kuchelewa?
Kalenjin,Swahili,bik cherirtos amun kokwo bak rabinik che nyalun ke somane,watu wamelazimika gharama ya masomo 
Kalenjin,Swahili,Aweksey kaa mutai koskoling',Nitarudi nyumbani kesho jioni
Kalenjin,Swahili,Tos amwa kole chu ko tyemutik,Ninawezaje kusema kuwa hii ni mitihani
Kalenjin,Swahili,Kerakse kole Kiptoo komamach kapisa ,Kiptoo haonekani kupendezwa sana
Kalenjin,Swahili,"Angi,titesetai ak somanet ngung?","Je, unaendeleaje na masomo yako?"
Kalenjin,Swahili, Kimwa kole eeh eng geree ne bo katunishe.,Alisema ndio kwa pendekezo lake la ndoa.
Kalenjin,Swahili,serekalit nebo kenya ko kindei chekwerie karishek konyor kaimutit,Serikali ya Kenya ilisisitiza kuwa madereva wanaoleta bidii.
Kalenjin,Swahili,mito konyil oeng' tunguyonde nito bo korona,Kuna aina mbili za virusi vya Corona:
Kalenjin,Swahili,ngameti kalaminyu kogatmwae kole nyasusiet eng emetab Kenya ,Nikiiyacha kalamu yangu ninasema kuwa ajali barabarani za nchi hii yetu ya Kenya 
Kalenjin,Swahili, Kichomei tantuye ne lel biik che chang., Rangi ya nyeupe inapendwa sana na watu wengi.
Kalenjin,Swahili,Katunisyet ko banda nebo kibagenge.,Ndoa ni safari ya pamoja.
Kalenjin,Swahili,Mito ole kisae let nebo konnyu,Kuna kanisa nyuma ya nyumba yangu
Kalenjin,Swahili,kakowek tubchenyu koname rutoitab Uswida.,Ndugu yangu amerudi kutoka safari huko Uswidi.
Kalenjin,Swahili,  Kikiyochi kit ne mosikchinei ., Alifanyiwa jambo ambalo halikufaa kamwe.
Kalenjin,Swahili,Kesir ko kesirtoe tiemutik eng nyikanatet,Mafanikio ni kuvuka mitihani kwa ujasiri.
Kalenjin,Swahili,Kerichot ab mat ko mat.,Dawa ya moto ni moto
Kalenjin,Swahili,ndatos inyoru tyongiik komeche kosirto eng oret, kuna uwezekano wa kupata wainyama wakivuka barabara.
Kalenjin,Swahili,Tononet ab alikek koba kamanutik , Usimamizi wa wauzaji ni muhimu.
Kalenjin,Swahili, Chomei konetinte ne bo Geographia kurori., Mwalimu yule wa Geographia anapenda kutabasamu.
Kalenjin,Swahili,"nebo tai ko,komagigochi somanet kogima amu kireer tuguk chegiboishen eng sugulishek chechang ","Kwanza kabisa, kutohimizwa kwa masomo hayakua kwa sababu ya ukosefu wa vifaa katika shule nyingi."
Kalenjin,Swahili,Kitotoretech ochei nekiribwech olegiamishen kigetinyei ngalechoto chok,Ungetusaidia kama ungetuhifadhia hoteli ifuatayo wakati wa kongamano letu.
Kalenjin,Swahili,"Echen kot kabwagutikyuk baba, toror toror","Uumbaji wako wote unakuimba utukufu, Baba"
Kalenjin,Swahili,Amitwogik che anyiny koipu boiboiyet eng muguleldo,Chakula kitamu huleta furaha moyoni.
Kalenjin,Swahili,tutegen mising robinik che kikochini kiboitinik,Mshahara unaolipwa kwa wafanyikazi ni kidogo sana.
Kalenjin,Swahili,Kiiro tilyandit eng katiaknatetab kametab emet ak ketiakak akobo lagokchi ,Aliona uhusiano baina ya uhuru wa mama na nchi; kuwa huru kwa ajili ya wanawe.
Kalenjin,Swahili,Mache telepishen nikikinde kot.,Anahitaji televisheni iliyowekwa nyumbani.
Kalenjin,Swahili,Mi kamangunetab ab ndegeit ake neo kiib oret ne koi.,Kuna matarajio kwamba ndege nyingine kubwa itachukua njia ndefu.
Kalenjin,Swahili,Let nengung igere pusit ko ou? ,Mara ya mwisho kumuona paka ilikuwa lini?
Kalenjin,Swahili,Angi? Tos makitebee Emee ng'ung sobeet nenyon tugul?,Je! Tunaweza kutumia maisha yetu yote katika nchi yako?
Kalenjin,Swahili,Tomo akere chit akot agenge nekikomeny komye komatinye Jeso,Bado sijaona mtu hata mmoja aliye faulu bila Yesu
Kalenjin,Swahili,Amitwogik ngorcho che meame inye?,Ni vyakula vipi ambavyo huli?
Kalenjin,Swahili,Kobalchi kanetiik,Walizomewa na mwalimu
Kalenjin,Swahili,Auni eut kotomo awe,Ninaosha mikono kabla ya kuenda
Kalenjin,Swahili,Techei kot ne lel Kiptoo,Kiptoo atajenga nyumba mpya
Kalenjin,Swahili,Ibet ab serikalit eng tononet ab batishet koyae neranik konyor boishonik,Hatua ya serikali ya kuimarisha kilimo itawafanya vijana kupata kazi hata walio katika maeneo duni nchini. 
Kalenjin,Swahili,kikiista mpiret tugul amun ugojwet ab korona,michezo yote zilipigwa marufuku kulipokuwa na mlipuko wa corona.
Kalenjin,Swahili,"Tos,keboiboichi boisiengung ni bo nguno?","Je, umefurahishwa na kazi yako mpya?"
Kalenjin,Swahili,Apwoti awo kap senge raini, Leo ninafikiria kwenda kwa shangazi
Kalenjin,Swahili,akwonge ale amune sikuyoe kuunoe Tom sait age tugul.,Ninashangaa kwa nini Tom hufanya hivyo kila wakati
Kalenjin,Swahili, Kowok kasarta okoi kokwongyo.,Muda ukasonga mpaka wakaingiwa na wahaka.
Kalenjin,Swahili,kimong'u ng'alalet kele mochei ketonon aldaetab muguka,Hoja ya kuzima uuzaji muguka umeibuka
Kalenjin,Swahili,Tos mi amune age tugul ii?,"Je, kuna sababu yoyote?"
Kalenjin,Swahili,  Ako ingen keteshe ne be lagok kole iumianik weriik.,wa wizara wafahamu kuwa mtoto wa jinsia ya kiume anaumia?  
Kalenjin,Swahili,Kotou kwaman moet.,Tumbo langu lilianza  kuuma.
Kalenjin,Swahili,Kiiureren eng ureroshek ingircho.,Ulishiriki mchezo gani?
Kalenjin,Swahili,ami achamin eng' kasarat ang a tugul,Nipo hapa kukaa nawe katika kila hali.
Kalenjin,Swahili,kotiny ge ak gazetit ab daily nation nebo tarik taman,Kulingana na gazeti la Daily Nation la tarehe kumi
Kalenjin,Swahili,aroti keimete barak,Ninaweza kuona kilele cha mlima
Kalenjin,Swahili,Kiiyweisis kinyokorit,"Aliona hofu, aliogopa. "
Kalenjin,Swahili,Chamei lagok chik akogoochin magutik tukul.,Anawapenda watoto wake na kuwapa mahitaji yote.
Kalenjin,Swahili,Ibe saishiek aeng keit yundo ak pasit.,Itachukua saa mbili kufika huko kwa basi
Kalenjin,Swahili,Lasma komi kiy ake nekimuchi keyai,Lazima kuna kitu kingine tunaweza kufanya
Kalenjin,Swahili,Chenge kotech korisiek che nyoko menye bik eng osindo,Hao walikuja kujenga nyumba ambazo watakuja kuishi wakizeeka
Kalenjin,Swahili,imukchin imete iyae kuchotok,Itabidi uache kufanya hivyo
Kalenjin,Swahili,Kitotinye toretet neo missing ,Angekuwa na msaada mkubwa sana.
Kalenjin,Swahili,"Moingen mbarani terchinosiecho, kites Kipokeo ","Bonde hili halijui tfauti hizo, Kipokeo aliongezea."
Kalenjin,Swahili,Kinoe boisiek che kiyositu koweku robta,Wazee hutafutwa ili kusaidia kurudisha mvua
Kalenjin,Swahili,Miten terchinet en pik ak kandoik ,Hakuna umoja katika watu na Viongizi
Kalenjin,Swahili,Kimongu  chu eng konyi eng kemout ake tugul,Hii ilitokea kwake karibu kila usiku.
Kalenjin,Swahili, kialeni mokoyain irorii.,Nilidhani itakufanya ucheke
Kalenjin,Swahili,Kibit ni mising betusiek somok chekokosrto,Hii ilitokea zaidi ya siku tatu zilizopita
Kalenjin,Swahili,eng teset ugojwet ab korona ko kokon kaimut eng ngalek ab kit akenge eng ematunuek ab sang,"Kuongezea, janga la corona limechangia cheche za moto zinazoharibu kidiplomasia miongoni mwa nchi."
Kalenjin,Swahili,tos kiyei nee eng' somonutik chekokiibet?,Je! Tutafanyaje kwa masomo ambayo tumekosa?
Kalenjin,Swahili,Pendi sukul lagok chun,Watoto wale wanaenda shuleni
Kalenjin,Swahili,kiuu biik,watu walihama
Kalenjin,Swahili,kap chi ko ole ineti kei tuguk ab kaa,Familia ni mahali pa kujifunza thamaduni.
Kalenjin,Swahili,I-ngogas tugul eng' ng'ony!,"""Yeyote atakayekuja."""
Kalenjin,Swahili,Kisosio konentinte nebo klass akenge ak sikiik., Mwalimu wa darasa la kwanza alikosana na wazazi.
Kalenjin,Swahili,tos inde kitabushek chotok eng mezennyu barak,Unaweza kuweka vitabu hivyo  kwenye meza yangu?
Kalenjin,Swahili,tuisotab tumwek ko matinye boiboiyo kou ya kiu,Mjumuiko wakati wa sherehe hazikuwa zenye shamra shamra kama zilivyo.
Kalenjin,Swahili,Kobendi konamei asoya angot komamitei itonda ne mie gariit ak koyanchi koyai boisyet.,watapokea hongo kama gari haliko katika hali nzuri na kuliruhusu kufanya kazi.
Kalenjin,Swahili, Kimuch kenyaa korotwek che chng engketeshonik,Magomjwa mengi yanawezaa kutibiwa katika kituo hiki.
Kalenjin,Swahili,tabanutan choto ko kiba ng'ony mung'arenik che chang' aku nyeraka,"Fauka ya hayo, biashara zilididimia na kuharibika."
Kalenjin,Swahili,Ayani kimnatet ap saet, Ninaamini katika nguvu ya maombi 
Kalenjin,Swahili,koayei kiy age tugul ne koakas koya ayoe,Nilifanya jambo ambalo nilijuta kulifanya
Kalenjin,Swahili,"eng' barakutab cho, kiibu besiet neu nebo kemou ak beet eng' biik","Juu ya hayo, Uviko19 umeleta utengano mithili ya usiku na mchana baina ya waja."
Kalenjin,Swahili,mito kasitakanisie neoo nebo chorset eng' kiboitinikab serikali,Kuna kesi nyingi za wizi kati ya wafanyikazi wa serikali
Kalenjin,Swahili,Kiperperyennyi koesyo kit ne kiagochini.,Ilikuwa ni ujinga kwake kukataa kitu nilichokuwa nampa
Kalenjin,Swahili,Matibircho wakante amu asomani,Usinipigie kelele kwa kuwa ninasoma
Kalenjin,Swahili,Mpiret ne bo kelto ko kitou kouu urerioshe alak tugul,Mpira wa miguu ulianza kama michezo mbalimbali. 
Kalenjin,Swahili,ko kwo ng'weny kayanet ab piik ,Imani ya watu imezorota.
Kalenjin,Swahili,Eng kinyishe che bo keny ko kichomei biik kowech kiemetoshe, Zama za kitambo watu walipenda kulima kwenye milima.
Kalenjin,Swahili,Kimut kasit tarikit mut kenyit ab elipu aeng ak taman ak mut,"Ilikuwa siku ya Jumatano, tarehe tano, mwaka elfu mbili na kumi na tano."
Kalenjin,Swahili,alak eng che yoe mung'arekab muguka ak miraek eng kaunti nebo Lamu koetei mising ketonon tukuchoto,"Baadhi ya wafanyabiashara wa miraa na muguka, Kaunti ya Lamu aidha wamepinga vikali m"
Kalenjin,Swahili,aywei ale kenyoru nambeshek che ma chotok,Ninaogopa umepata nambari isiyo sahihi
Kalenjin,Swahili,Konon pagit ng'ung'.,Nipe begi lako .
Kalenjin,Swahili,Matanam kalyanget amitwogikguk,Nzi asishike chakula chako
Kalenjin,Swahili,Kimawendi wiiy komatinyei sesenyi,Kibet hangeweza kwenda popote bila mbwa wake
Kalenjin,Swahili,Wendi kosuldoi kiy ake tukul.,Kila kitu kitatimilika.
Kalenjin,Swahili,Mechei tegiikab betusiechu ketech koriikab betusiechu,Kujenga nyumba za kisasa inahitaji wajenzi wa kisasa
Kalenjin,Swahili,Aite kaa sait somok raini,Nitafika nyumbani saa tatu leo
Kalenjin,Swahili,otopenii  anee tivii kotomo asoman,Mimi hutazama televisheni kabla ya kusoma
Kalenjin,Swahili,Katar ngalalenyu ngotomo atar,Nimefika tamati na kabla kalamu
Kalenjin,Swahili,Wendi bugorue ago kigiyat tait ,Anaenda kulala huku taa zikiwa zimewashwa
Kalenjin,Swahili, mechei inne konget eng kalewenishe ne nyonii,Yeye anataka kusimama kwa urais katika uchaguzi ujao.
Kalenjin,Swahili,Kumwae kongoi eng boishek choo,Tunawashukuru wazee wetu. 
Kalenjin,Swahili,Kichop kanisa betut ab keik komnye eng kokwet tukul,Kanisa liliandaa fare ya afya ya jamii.
Kalenjin,Swahili,makiyat sukulisiek che sirei bokol eng' emetab Kenya,Zaidi ya shule mia moja nchini Kenya hazikufunguliwa tena.
Kalenjin,Swahili,kap chii ko u ole kararan eng' nguanduni,Familia ni kama mahali pema duniani
Kalenjin,Swahili,akot akine kamamite,Hata mimi sikuwapo.
Kalenjin,Swahili,Isubikei garisiekab shaba eng oret,Bendi ya shaba inaandamana barabarani
Kalenjin,Swahili,kiyai kecheru biik eng' boisiosiek amu mamito robinik che yamei kekochi,"Hili likafanya waajiriwa wote kufutwa kazi kw,a sababu ya ukosefu wa mishahara."
Kalenjin,Swahili,Inetkei iistoegei lelutik ak itestai iwe tai,Jifunze kutokana na makosa na endelea mbele.
Kalenjin,Swahili,Koiyanat kowek lakwennyi inendet.,Iliaminika kuwa yeye ni mwanawe.
Kalenjin,Swahili,kole mamae mito bangik bororyono,Mjomba alisema kwamba kulikuwa na bangi katika kijiji hicho.
Kalenjin,Swahili,Olosu Ine kotugu n en imanit ,"Yeye hutumikia na furaha, sifa zake zinaambia,"
Kalenjin,Swahili,chechang eng icheek konetigie ago maingen ,Wengi wao hufanya mazoezi wenyewe bila ya ujuzi 
Kalenjin,Swahili,"Gaigai,indene lolenyu mutyo","Tafadhali,weka mzigo wangu polepole"
Kalenjin,Swahili,Miten chiyto nekoi ak ko tui nea sudan ,Kuna mtu mrefu  na nyeusi sudan.
Kalenjin,Swahili,"Tos,imache kasetit ngiro?","Je, ungependa gazeti gani?"
Kalenjin,Swahili,kimasta gei inendet asikukararanit tupchenyin.,Yeye hufanya kazi kwa bidii kuona kwamba familia yake iko vizuri.
Kalenjin,Swahili,chamiet ng'un ko u koristo nechulat, Upendo wako ni kama upepo laini.
Kalenjin,Swahili,machame awendi sang kemboi anegei ,Sipendi kwenda nje peke yangu usiku
Kalenjin,Swahili,Eng jumambili kokinetech mestowot akobo chamnyet ab kristo eng biik tukul,Jumapili tulifunzwa upendo wa Yesu kwa watu wote 
Kalenjin,Swahili,Byabakama kiwa inendet  radiot ko mwa  ako pa kit nekiun lewnishet,Byabakama anaonekana kwenye redio kuelezea maamuzi ya uchaguzi.
Kalenjin,Swahili,chito netinye rirkee,Mtu wa huruma.
Kalenjin,Swahili,kimakomuche kokan chiton nekimwani ,Wakati haukutosha kwa mgonjwa kusubiri.
Kalenjin,Swahili,kikabarasta baretnyin eng' komoswek tugul chebo kabarastaet.,Habari za mauaji yake zimejaa vyombo vya habari vya kijamii.
Kalenjin,Swahili,Angen kole  kit nikwayay kokibo berberiet neo nea,Najua nilichofanya kilikuwa kijinga sana
Kalenjin,Swahili,Saisere chorwenyu,Kwaheri rafiki yangu
Kalenjin,Swahili,Kibolyo biik kwekeny akobo waletab koristo,Watu daima wanalalamika kuhusu hali ya hewa
Kalenjin,Swahili,Yegu au boiboiyet notok nebo sherehe,Tamasha litakuwa lini?
Kalenjin,Swahili,metinye amune agetugul si tinye ngetkong',Huna sababu yoyote ya kuwa na wivu
Kalenjin,Swahili,kikinam konyel ang'wan  eng' arawet agenge.,Wakati mmoja alikamatwa zaidi ya mara nne katika mwezi mmoja.
Kalenjin,Swahili,abwati ale muchini keyotyi icheket ma ane,Nadhani wao wanstahili kufunguliwa sio mimi!
Kalenjin,Swahili,Tos iyani ile yaaksei nitok,"Je, unaweza kuamini kuwa hii tayari inafanyika?"
Kalenjin,Swahili,mawirten,Lakini siwezi kukutupa.
Kalenjin,Swahili,"Chang' pechu missing', nyalu kesil.","Maji haya ni mengi sana, yanapaswa kuchotwa."
Kalenjin,Swahili,mito nchirenik che kinton nyanjet neoo,Samaki wakubwa wamejaa kwenye bahari
Kalenjin,Swahili,kingobwat inendet eng chokchinet kotoret komayayak ngalek cheyachen,Hatua yake ya haraka ilizuia janga
Kalenjin,Swahili,kiageer Tom kuporee pusit nebo kokwee,Nilimwona Tom akiua paka wa jirani
Kalenjin,Swahili,logoiwek ab emet,habazi za nchi
Kalenjin,Swahili,Chomyet nyoo kopo iman,. Upendo wetu ni wa kweli.
Kalenjin,Swahili,Eng let ko kiit betut ne kikakekeny nebo iman ,"Mwishowe, asubuhi tuliyokuwa tumeingoja kwa hamu na ghamu iliwadia.  "
Kalenjin,Swahili,tinye lakwet aketukul chomchinee kusoman, Kila mtoto ana haki ya kupata elimu
Kalenjin,Swahili,kianyoru kang'weng'et eng' betunyu nekibwoten siget.,Nilipata darubini kwa siku yangu ya kuzaliwa
Kalenjin,Swahili,kiapoisien kariron kopek atile kwenik,Nilitumia asubuhi kucha nakata kuni
Kalenjin,Swahili,labaat eng chepchepindo anan ichelewan eng sukul,"Kimbia haraka, au utachelewa shuleni"
